0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
15-03-0071-41,15-009,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,"CASERIO EL PALMAR, ALDEA CHIRRUM",46994505,JULIO ESAIAS MENDEZ MEJIA,LIRIA HONORIA JUÁREZ GONZÁLEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-0331-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA VEGAS DE SANTO DOMINGO,,FRANCISCO ALVARADO CANAHUI,LUCILA ESTHER XITUMUL COLOCH,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1237-41,15-009,BAJA VERAPAZ,RABINAL,COPB ANEXA A EORM,ASENTAMIENTO PACUX,50178519,JULIO ESAIAS MENDEZ MEJIA,JULIA ALBERTA CHEN LAJUJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1238-41,15-009,BAJA VERAPAZ,RABINAL,COPB ANEXA A EORM,ALDEA PANACAL,,JULIO ESAIAS MENDEZ MEJIA,MAYRA LORENA TOJ IXPATA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1239-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXA A EORM,CASERIO COXOJABAJ,,FRANCISCO ALVARADO CANAHUI,ANA MARINA LAJUJ CASTRO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1240-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXA A EORM,ALDEA VEGA DEL VOLCAN,,FRANCISCO ALVARADO CANAHUI,LORENZA XITUMUL ISMALEJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1241-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA NIMACABAJ,,FRANCISCO ALVARADO CANAHUI,RONALDO BURRERO XITUMUL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1242-41,15-009,BAJA VERAPAZ,RABINAL,COPB,ALDEA XOCOC,58780683,JULIO ESAIAS MENDEZ MEJIA,SENOVIA GALIEGO XOLOP,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1267-41,15-031,BAJA VERAPAZ,RABINAL,CPPB ANEXO A ESCUELA BILINGUE JUN TOJ,5A. AVENIDA FINAL ZONA 3,52294640,EDGAR OVIDIO SIC XITUMUL,TELMA ELIZABETH REYES TOJ,PREPRIMARIA BILINGUE,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1304-41,15-010,BAJA VERAPAZ,RABINAL,COPB,ALDEA CHICHUPAC,,FRANCISCO ALVARADO CANAHUI,TOMASA ANTONIETA RAXCACÓ CHIAPAZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1349-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO EORM,ALDEA XESIGUAN,,FRANCISCO ALVARADO CANAHUI,MARÍA CONSUELO RAXCACÓ GÓMEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1350-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO EORM,ALDEA RAXJUT,,FRANCISCO ALVARADO CANAHUI,FLORIDALMA CHUBAJÁ CALO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1550-41,15-009,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA PALIMONIX,,JULIO ESAIAS MENDEZ MEJIA,NATALY ESTEFANI GONZÁLEZ GARCÍA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1551-41,15-009,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA BUENA VISTA,,JULIO ESAIAS MENDEZ MEJIA,CANDELARIA SICAL DEPAZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1664-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA SAN RAFAEL,,FRANCISCO ALVARADO CANAHUI,JOSUE ISRAEL VALEY PEREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1706-41,15-009,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA GUACHIPILIN,47158429,JULIO ESAIAS MENDEZ MEJIA,BERTA MARTINA TOBAR IXPATA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1745-41,15-009,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA CHITICOY,,JULIO ESAIAS MENDEZ MEJIA,DORA TELMA TOJ IXPATA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1747-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA CHIXIM,44846610,FRANCISCO ALVARADO CANAHUI,SONIA LUCRECIA CHEN IVOY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1749-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM BELICE,ALDEA CONCUL,,FRANCISCO ALVARADO CANAHUI,JUANA IBOY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-2064-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA CHUATEGUA,,FRANCISCO ALVARADO CANAHUI,ESVIN LUIS XITUMUL PÉREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-2168-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA CHUATEGUA PARTE BAJA,44796077,FRANCISCO ALVARADO CANAHUI,EDNA AZUCENA XITUMUL MORALES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-2194-41,15-010,BAJA VERAPAZ,RABINAL,COPB ANEXO A EORM,ALDEA CHIAC,,FRANCISCO ALVARADO CANAHUI,CLAUDIA OFELIA JUÁREZ GONZÁLEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0007-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,ALDEA PATZOCON,,SANTOS BALTAZAR CEBALLOS,GLORIA CORAZÓN XITUMUL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0024-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERÍO CERRO XUN, ALDEA LA LAGUNA",45012069,LUIS MELQUIADES HERNÁNDEZ REYES,MARINA MAGDALENA SIS RAYMUNDO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0211-41,15-012,BAJA VERAPAZ,CUBULCO,COPB,"CASERÍO PAHOJ, ALDEA GUATZILEP",,LUIS MELQUIADES HERNÁNDEZ REYES,NILSA ROSSEMARY TURCIOS DE LA CRUZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0214-41,15-012,BAJA VERAPAZ,CUBULCO,COPB,"CASERIO SACAQUEJ II, ALDEA TRES CRUCES",,LUIS MELQUIADES HERNÁNDEZ REYES,ARACELY CATARINA AJUALIP TELETOR,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0219-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO EL LLANO, ALDEA SANTA ROSA,",46960543,LUIS MELQUIADES HERNÁNDEZ REYES,MARÍA DEL CARMEN RIZ DE LA CRUZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0220-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO EL LAUREL, ALDEA SANTA ROSA",44827238,SANTOS BALTAZAR CEBALLOS,MARINA ELCIRA RAYMUNDO RAMIREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0221-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERIO EL PEÑASCO, ALDEA PACHOJOP",49913193,SANTOS BALTAZAR CEBALLOS,YASMIN DAYANARA RUÍZ ORTÍZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0222-41,15-014,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,"CASERÍO CHAMPOROX, ALDEA LA LAGUNA",47894468,JOSE DOMINGO CALO CAMAJA,MANUELA ESMERALDA RAYMUNDO PABLO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0228-41,15-014,BAJA VERAPAZ,CUBULCO,COPB EORM,"CASERIO CHINIX, ALDEA LA LAGUNA",30068440,JOSE DOMINGO CALO CAMAJA,MARÍA ORTIZ HERNÁNDEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0234-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,"CASERIO PATABAL, ALDEA GUATZILEP",40199948,LUIS MELQUIADES HERNÁNDEZ REYES,NATIVIDAD DE LA CRUZ RUÍZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0246-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,"CASERÍO EL CAMPOSANTO, ALDEA SANTA ROSA",53616769,SANTOS BALTAZAR CEBALLOS,BRISSA MARIANA MELCHOR GARCÍA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1665-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,"CASERIO CHOVEN, ALDEA SANTA ROSA",45890087,SANTOS BALTAZAR CEBALLOS,IRMA YOLANDA COTZALO GOMEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1667-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,ALDEA PACHOJOP,49907432,SANTOS BALTAZAR CEBALLOS,ANA PATRICIA ORTIZ TIÑA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1668-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,ALDEA TRES CRUCES,57848368,LUIS MELQUIADES HERNÁNDEZ REYES,MAGDALENA REGINA ALONZO CEBALLOS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1669-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,"CASERÍO PALÁ, ALDEA TRES CRUCES",,LUIS MELQUIADES HERNÁNDEZ REYES,JOSELYN VICTORIA RAYMUNDO RAMOS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1743-41,15-014,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,CASERIO LA ESTANCIA ALDEA LA LAGUNA,49471389,JOSE DOMINGO CALO CAMAJA,JUANA PETRONILA ALVAREZ LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1937-41,15-014,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,"CASERÍO CHUACHACUXÁ, ALDEA PATZIJON",52094640,JOSE DOMINGO CALO CAMAJA,JUANA IRIS REYES LAJUJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1938-41,15-014,BAJA VERAPAZ,CUBULCO,COPB ANEXA A EORM,ALDEA PATZIJON,,JOSE DOMINGO CALO CAMAJA,CELESTINA SOLOMÁN HERNÁNDEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-1965-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,ALDEA SANTA ROSA,,SANTOS BALTAZAR CEBALLOS,PASCUALA SOLOMÁN ROSALES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-2063-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,ALDEA SAN JOSE EL RODEO,,SANTOS BALTAZAR CEBALLOS,AURA MARINA MEJÍA ALVAREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-2066-41,15-011,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,CASERIO EL CHUP ALDEA PATZOCON,53443213,SANTOS BALTAZAR CEBALLOS,YOHANI CELYNDA CALO SOLOMÁN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-2074-41,15-014,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,CASERIO CHUIPAPOP ALDEA LA LAGUNA,41871531,JOSE DOMINGO CALO CAMAJA,MONSY PAOLA GÓMEZ GONZÁLEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-2161-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXO A EORM,CASERIO CHUACHACALTE ALDEA TRES CRUCES,49891598,LUIS MELQUIADES HERNÁNDEZ REYES,MARTHA ANGÉLICA AJUALIP MIRANDA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-2210-41,15-012,BAJA VERAPAZ,CUBULCO,COPB ANEXO A LA ESCUELA OFICIAL RURAL MIXTA,"CASERIO TURBALÁ, ALDEA GUATZILEP",,LUIS MELQUIADES HERNÁNDEZ REYES,CATARINA RAMOS CRUZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-07-1245-41,15-019,BAJA VERAPAZ,SAN JERONIMO,COPB ANEXO A ESCUELA OFICIAL RURAL MIXTA CIUDAD SAN PEDRO CARCHÁ,ALDEA LOS JOCOTES,47698737,NATALIA MILIAN ORTIZ,ROSA AURELIA CASTRO TECÚ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0003-41,15-022,BAJA VERAPAZ,PURULHA,COPB ANEXA A EORM,ALDEA PEÑA DEL ANGEL,,JOEL ESTUARDO CAP LOPEZ,BRENDA LORENA SAGUÍ GABRIEL DE CASTRO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
