CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
08-06-0008-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO EORM,PARAJE CHILUX ALDEA XEBE,57059187,MAURICIO OSORIO TZUNUX,PEDRO ISMAEL LUX JOJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0030-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA CHUICACA,46955402,JORGE ABRAHAM YAX PEREZ,NICOLASA CELESTINA TIPÁZ ZAPETA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0036-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE CHIRIJI SANA, ALDEA XESANA",32610043,MAURICIO OSORIO TZUNUX,GLORIA ANABELA PACHECO GUTIÉRREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0038-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"CENTRO CHUIAJ, CANTON CHUIAJ",53854557,MAURICIO OSORIO TZUNUX,DANIEL PEDRO LÓPEZ CARRILLO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0040-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE PACHUN CENTRAL, ALDEA XESANA",47756467,MAURICIO OSORIO TZUNUX,ANDREA CELESTINA BAQUIAX TZUNUM,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0043-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE CHICHIC Y CHILUX, ALDEA CHUACORRAL UNO",48173009,JORGE ABRAHAM YAX PEREZ,MIGUEL ANGEL CHIC CASTRO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0044-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,PARAJE CANASTA SECA,56888375,JORGE ABRAHAM YAX PEREZ,ELMA ROSARIO AGUILAR BAQUIAX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0045-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE CARRILLO, ALDEA XECACHELAJ",49684432,JORGE ABRAHAM YAX PEREZ,ROGELIO SANTO TOJIN CASTRO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0046-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE TZANXACABAL, ALDEA CHUICACA",30993529,JORGE ABRAHAM YAX PEREZ,MATEO PEDRO VÁSQUEZ PUÁC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0047-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE SACBOJ I, ALDEA CHUACORRAL I",57691649,JORGE ABRAHAM YAX PEREZ,INGRIS DÁMARIS LEÓN MENCHÚ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
