0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
12-04-0148-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA TUIMUJ,54424978,CESAR GONZALO GARCÍA FELICIANO,CELSO ROLANDO OROZCO GABRIEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0149-41,12-060,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA TUILELEN,,VICTOR MANUEL AGUILON CRISOSTOMO,EDGAR DAVID SALVADOR MORALES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0150-41,12-128,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO XEQUIAC ALDEA SANTA TERESA,55060514,FRANCISCO JAVIER JUAREZ TEMAJ,HENRY OMAR MARROQUÍN MORALES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0151-41,12-139,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA EL PORVENIR CANDELARIA,58828160,CÉSAR GONZALO GARCÍA FELICIANO,FRANCISCO PÉREZ CORONADO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0152-41,12-139,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO LAS CRUCES ALDEA PIEDRA DE FUEGO,31990402,CÉSAR GONZALO GARCÍA FELICIANO,OLGA LIDIA MARROQUÍN PAZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0153-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM FRAY BARTOLOME DE LAS CASAS,ALDEA CHICAJALAJ,41114604,FREDY ARMANDO FELICIANO GABRIEL,SAMUEL OROZCO RAMÍREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0154-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO TUIXCAJCHIS,32904032,CESAR GONZALO GARCÍA FELICIANO,MAGNOLIA NOHEMÍ MATÍAS OROZCO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0155-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO EL PARAISO,40958585,CESAR GONZALO GARCÍA FELICIANO,CONRADO ISMAEL GABRIEL PABLO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0156-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA SAN ISIDRO,58939305,CESAR GONZALO GARCÍA FELICIANO,OSMUNDO ISAÍAS CARDONA RAMÍREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0157-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA SAN LUIS,30722697,CESAR GONZALO GARCÍA FELICIANO,EFREN AMILCAR MORALES VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0158-41,12-128,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA RIO HONDO,59020537,FRANCISCO JAVIER JUAREZ TEMAJ,ESTANISLAO CARDONA LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0159-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO CHIQUILA BUENA VISTA,41425525,FREDY ARMANDO FELICIANO GABRIEL,SIXTO MIRANDA SALVADOR,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0160-41,12-128,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA SANTA TERESA,57250101,FRANCISCO JAVIER JUAREZ TEMAJ,EFRAÍN ISIDRO OROZCO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0161-41,12-060,SAN MARCOS,COMITANCILLO,COPB ANEXO A EORM,ALDEA TUIZACAJA,56207908,VICTOR MANUEL AGUILON CRISOSTOMO,VILMA ARACELY CRISÓSTOMO LÓPEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
