0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
07-01-0403-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"COLONIA LOS CHOPEN, CASERIO CHUACRUZ ALDEA PUJUJIL I",46842361,CARLOS RIGOBERTO POS TUY,MARCELA ZERAT SOLARES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0404-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO CHUARIXCHE ALDEA EL TABLON,59223014,VÍCTOR CHUMIL CHIROY,AGUSTÍN CHUMIL CHUMIL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0405-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO SANTA MARIA, ALDEA EL TABLON",41673986,VÍCTOR CHUMIL CHIROY,MARÍA CHURUNEL QUISQUINÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0406-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO EL ORATORIO CANTON CHUAXIC,57662606,BENJAMÍN ELÍAS IXCAMPARIC SOSA,CLEMENTE ZET BOCEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0407-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO EL PROGRESO ALDEA PUJUJIL I,55218291,VÍCTOR CHUMIL CHIROY,MOISÉS CUMATZ CUC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0408-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERÍO CHUACRUZ, ALDEA PUJUJIL I",32403455,VÍCTOR CHUMIL CHIROY,SANTOS CUMATZ PAR,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0409-41,07-003,SOLOLA,SOLOLA,COPB ANEXA A EORM MIGUEL GARCIA GRANADOS,"CASERIO CENTRAL, ALDEA EL TABLON",54120822,VÍCTOR CHUMIL CHIROY,JUANITA TUN TZAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0410-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO CHUIMANZANA, ALDEA EL TABLON",42661545,VÍCTOR CHUMIL CHIROY,TORIBIO SAY BAJAN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0411-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO COOPERATIVA ALDEA EL TABLON,57173845,VÍCTOR CHUMIL CHIROY,RICARDO GUARCAS GUARCAS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0412-41,07-005,SOLOLA,SOLOLA,COPB ANEXO A EORM DOMINGA BARRIOS MEJICANOS,CANTON CHUAXIC,50164461,JUSTO SANTIAGO PONCIO PÚ,ENMA GENARA PETZEY GARCÍA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
