CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-25-0054-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,CASERÍO PANCANTE KUCHEJ,40410652,IGNACIO MATEO IGNACIO,JESÚS BERNALDITA ROS MONTEJO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0055-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,CASERÍO TIPOCJIY,30600165,IGNACIO MATEO IGNACIO,DORA PATRICIA PASCUAL SEBASTIAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0060-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,COLEGIO PARROQUIAL PRIVADO MIXTO SAGRADO CORAZÓN DE JESÚS,ALDEA SAN JOSÉ PUEBLO NUEVO JUCUP,38805430,IGNACIO MATEO IGNACIO,GASPAR GASPAR MARTÍN,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0064-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,CASERÍO BILTAC LA REFORMA,47844653,IGNACIO MATEO IGNACIO,ELIDA MARÍA CAMPOSECO LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0065-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,CASERÍO LA LIBERTAD,45192765,IGNACIO MATEO IGNACIO,MARÍA ASUNCIÓN MATEO JIMÉNEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0067-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,"COLEGIO PRIVADO MIXTO ""EL PARAÍSO""",CABECERA MUNICIPAL,41394050,GLADÍS ARACELY SIMÓN FRANCISCO,MIGUEL VALENTÍN GASPAR MATEO,PRIMARIA,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-0071-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,COLEGIO EVANGÉLICO PRIVADO MIXTO GETSEMANÍ,SAN JOSÉ PUEBLO NUEVO JUCUP,49354773,IGNACIO MATEO IGNACIO,RONALDO BALTAZAR MARTÍN,PRIMARIA,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1100-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA CALHUITZ,32260502,IGNACIO MATEO IGNACIO,CATARINA ROSALÍA MATEO GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1101-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA HISS,31957627,GLADÍS ARACELY SIMÓN FRANCISCO,DIONICIO AGUSTÍN SEBASTIÁN PEDRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1102-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA YOXACLA,45471771,IGNACIO MATEO IGNACIO,GASPAR SEBASTIÁN JUAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1103-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA YOLHUITZON,40633747,GLADÍS ARACELY SIMÓN FRANCISCO,FABIANA MARTÍN BARTOLOMÉ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1104-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA IXTENAM,47849060,IGNACIO MATEO IGNACIO,ANA MARÍA MARTÍNEZ MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1105-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA IXQUEBAJ,30174663,GLADÍS ARACELY SIMÓN FRANCISCO,ROSA ANGELINA ROJAS DOMINGO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1106-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA CHENEN,57236526,IGNACIO MATEO IGNACIO,CARMEN CAMPOSECO LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1107-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA YOLAXITO,46588510,GLADÍS ARACELY SIMÓN FRANCISCO,AURA MARINA DELGADO DOMINGO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
